smiles,pKa
c1c(CN2CCNCC[NH2+]CC2)n[nH]c1CN1CCNCC[NH2+]CC1,6.8
c1c(CN2CCNCC[NH2+]CC2)n[nH]c1CN1CCNCCNCC1,10.54
c1c(CN2CC[NH2+]CC[NH2+]CC2)n[nH]c1CN1CCNCC[NH2+]CC1,6.08
Cc1ccc([N+](=O)[O-])c2c(NCCC[NH+](C)C)c3ccccc3nc12,6.29
C[NH+](C)CCCCNc1c2ccccc2nc2cccc([N+](=O)[O-])c12,6.9
C[NH+](C)CCCNc1c2ccccc2nc2c(Cl)ccc([N+](=O)[O-])c12,5.0
C[NH+](C)CCCNc1c2ccccc2nc2c(F)ccc([N+](=O)[O-])c12,5.41
FC(F)(F)c1cc(-c2ccccc2)nnc1NCCN1CCOCC1,6.75
FC(F)(F)c1cc(-c2ccccc2)nnc1NCC[NH+]1CCOCC1,1.44
Cc1ccccc1/C(=N/CCCN(C)C)c1ccc2ccccc2c1,8.9
Cc1ccccc1/C(=N\CCCN(C)C)c1cccc2ccccc12,8.8
Cc1ccccc1/C(=N/CCC[NH+](C)C)c1ccc2ccccc2c1,4.54
Cc1ccccc1/C(=N\CCC[NH+](C)C)c1cccc2ccccc12,4.14
CN1CCCN(C)Cc2ccccc2OCCOc2ccccc2C1,10.14
CN1CCC[NH+](C)Cc2ccccc2OCCOc2ccccc2C1,7.92
CCCCCCCc1c(-c2ccccc2)nn(-c2ccccc2)c1O,8.0
Cc1ccc(OCC(=O)N[C@H]2C(=O)N3[C@H]2SC(C)(C)[C@H]3C(=O)O)cc1,2.8
O=C(Cc1ccccc1)c1cc[n+]([CH-]c2cccc([N+](=O)[O-])c2)cc1,11.61
O=C(Cc1ccccc1)c1cc[n+](Cc2ccc([N+](=O)[O-])cc2)cc1,8.68
O=C(Cc1ccccc1)c1cc[n+](Cc2cccc([N+](=O)[O-])c2)cc1,8.68
O=[N+]([O-])c1ccc(/C=C/c2nnnn2-c2ccc([N+](=O)[O-])cc2)cc1,-3.15
OCCc1cnc(P(c2ncc(CCO)[nH]2)c2ncc(CCO)[nH]2)[nH]1,7.7
OCCc1cnc(P(c2[nH]c(CCO)c[nH+]2)c2[nH]c(CCO)c[nH+]2)[nH]1,5.75
OCCc1cnc(P(c2ncc(CCO)[nH]2)c2[nH]c(CCO)c[nH+]2)[nH]1,6.84
CCC(=O)C(CCN1CCOCC1)(c1ccccc1)c1ccccc1,6.98
CN1[C@@H](CC(=O)c2ccccc2)CCC[C@H]1C[C@@H](O)c1ccccc1,8.0
CCC(=O)C(CCN1CCCCC1)(c1ccccc1)c1ccccc1,8.86
Nc1ccc(S(=O)(=O)Nc2ccn(-c3ccc([N+](=O)[O-])cc3)n2)cc1,6.94
Nc1ccc(S(=O)(=O)Nc2ccn(-c3cccc([N+](=O)[O-])c3)n2)cc1,7.03
Nc1ccc(S(=O)(=O)Nc2ccn(-c3ccccc3[N+](=O)[O-])n2)cc1,7.0
CN1C(=O)N(CCN2CCOCC2)C(=O)C(C)(C2=CCCCC2)C1=O,5.75
Cc1c[n+]([C@@H]2C[C@@H](O)[C@H](CO)O2)c(O)nc1NCCc1ccccc1,3.83
O=C1C[C@H]2OCC=C3CN4CC[C@@]56c7ccccc7N1[C@@H]5[C@@H]2[C@@H]3C[C@@H]46,8.18
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,10.8
OC[C@@H]1O[C@H](n2ccc3c2ncn2ccnc32)[C@@H](O)[C@H]1O,5.49
CN(C)c1ccc2cc3c(ccc4ccccc43)nc2c1,7.31
COc1ccc2nc3c(c(N4CCOCC4)c2c1)CCC3,7.14
CN1C[C@H](C(=O)[O-])C[C@@]2(O)c3cccc4[nH]cc(c34)C[C@@H]12,8.33
CN1C[C@H](C(=O)[O-])C[C@@]2(O)c3cccc4[nH]cc(c34)C[C@H]12,9.17
CN1C[C@@H](C(=O)[O-])C[C@@]2(O)c3cccc4[nH]cc(c34)C[C@@H]12,9.2
CN1C[C@@H](C(=O)[O-])C[C@@]2(O)c3cccc4[nH]cc(c34)C[C@H]12,9.0
C[NH+]1C[C@H](C(=O)O)C[C@@]2(O)c3cccc4[nH]cc(c34)C[C@@H]12,3.42
C[NH+]1C[C@H](C(=O)O)C[C@@]2(O)c3cccc4[nH]cc(c34)C[C@H]12,3.94
C[NH+]1C[C@@H](C(=O)O)C[C@@]2(O)c3cccc4[nH]cc(c34)C[C@@H]12,3.38
C[NH+]1C[C@@H](C(=O)O)C[C@@]2(O)c3cccc4[nH]cc(c34)C[C@H]12,3.38
O=c1oc2cc(O)ccc2cc1-c1nc2ccccc2o1,6.84
C=C(C(=O)O[C@H]1C[C@@H]2[C@@H]3O[C@@H]3[C@H](C1)N2C)c1ccccc1,7.72
O=c1oc2cc(O)ccc2cc1-c1nc2ccccc2s1,7.02
OC[C@@H]1O[C@H](n2cnc3c2ncn2ccnc32)[C@@H](O)[C@H]1O,4.1
CO/N=C(\C)CC(C)(C)NCC[NH2+]C(C)(C)C/C(C)=N/O,6.28
CCCCCCCCCCCCN(CCO)CC(O)CC,6.4
CCCCCCCCCCN(CC(O)CC)CC(O)CC,6.6
CCCCCCCCCCCCN(CC(C)O)CC(C)O,7.8
O=C(O)c1ccccc1O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O,3.6
O=C(O[C@H]1O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]1O)c1ccccc1,2.85
CCCC(O)C(C(=O)O)c1ccc(-c2ccccc2)cc1,4.01
CC(C)C(O)C(C(=O)O)c1ccc(-c2ccccc2)cc1,4.13
CCC(C)(O)C(C(=O)O)c1ccc(-c2ccccc2)cc1,3.41
COc1cc(OC)nc(NS(=O)(=O)c2ccc(N)cc2)n1,7.12
Cc1ccc2nccc(NCCC[NH+](C)C)c2c1[N+](=O)[O-],6.15
Cc1nc2ccccc2c(NCCC[NH+](C)C)c1[N+](=O)[O-],5.35
Cc1c([N+](=O)[O-])ccc2c(NCCC[NH+](C)C)ccnc12,6.71
Cc1cc(NCCC[NH+](C)C)c2c([N+](=O)[O-])cccc2n1,6.41
Cc1ccc([N+](=O)[O-])c2c(NCCC[NH+](C)C)ccnc12,6.84
Cc1cnc2cccc([N+](=O)[O-])c2c1NCCC[NH+](C)C,6.01
C[NH+](C)CCCCNc1ccnc2cccc([N+](=O)[O-])c12,6.71
Cc1cc2nccc(NCCC[NH+](C)C)c2cc1[N+](=O)[O-],7.38
Oc1ccccc1C1CCNCCNCCCNCCN1,10.84
NC(=O)c1cc[n+](COC[n+]2ccccc2/C=N/O)cc1,7.13
CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,9.7
CC(=O)Nc1ccc(S(=O)(=O)Nc2nccc(C)n2)cc1,5.46
CC(=O)Nc1ccc(S(=O)(=O)Nc2nccc(C)n2)cc1,0.9
CC(CN(C)C)C(C#N)(c1ccccc1)c1ccccc1,7.9
Cc1ccccc1/C(=N/CCCN(C)C)c1ccccc1,9.0
Cc1ccccc1C(=NCCN(C)C)c1ccccc1C,8.5
C[C@@H](CC(C#N)(c1ccccc1)c1ccccc1)N(C)C,8.31
Cc1ccccc1/C(=N/CCC[NH+](C)C)c1ccccc1,4.29
Cc1ccccc1C(=NCC[NH+](C)C)c1ccccc1C,2.82
CN(C)CCC/N=C(\c1ccccc1)c1ccccc1Cl,9.0
C[NH+](C)CCC/N=C(\c1ccccc1)c1ccccc1Cl,3.46
O=C(CC(=O)c1ccccc1)Nc1cccc([N+](=O)[O-])c1,9.54
O=C(CC(=O)c1ccccc1)Nc1ccccc1[N+](=O)[O-],9.54
O=C(CC(=O)c1ccc([N+](=O)[O-])cc1)Nc1ccccc1,8.7
O=C(CC(=O)c1ccccc1)Nc1ccc([N+](=O)[O-])cc1,8.91
CC/C=C/CC(=O)N[C@H]1C(=O)N2[C@H]1SC(C)(C)[C@H]2C(=O)O,2.84
CN(C)c1cccc2c(S(=O)(=O)NCC(=O)O)cccc12,4.4
CC/C=C/CC1=NC(C(=O)[O-])[C@@H]2SC(C)(C)C(C(=O)[O-])N12,7.8
CC/C=C/CC1=[NH+]C(C(=O)O)[C@@H]2SC(C)(C)C(C(=O)O)N12,2.4
CN(C)c1cccc2c(S(=O)(=O)NCC(=O)[O-])cccc12,11.7
CCCCCCCCCc1c(O)n[nH]c1-c1ccccc1,10.6
CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,7.27
CN(C)CCC/N=C(\c1ccccc1)c1ccccc1O,9.3
C[NH+](C)Cc1cc(-c2ccccc2)cc(C[NH+](C)C)c1O,5.65
C[NH+](C)CCC/N=C(\c1ccccc1)c1ccccc1O,3.31
NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,3.62
NS(=O)(=O)c1cc(C(=O)[O-])c(NCc2ccco2)cc1Cl,10.46
CC(=O)c1ccccc1NN=C1C(=O)CC(C)(C)CC1=O,10.5
COc1c(Cl)cc(Cl)c(O)c1C(=O)NC1CC[NH+](C)CC1,6.02
COc1c(Cl)cc(Cl)c([O-])c1C(=O)NC1CCN(C)CC1,9.12
Cc1ccc(C(=O)NS(=O)(=O)c2ccc(N)cc2)cc1C,4.66
CCN1CCC[C@@H]1CNC(=O)c1c(OC)ccc(Cl)c1[O-],9.54
CC[NH+]1CCC[C@@H]1CNC(=O)c1c(OC)ccc(Cl)c1O,7.07
N#CC(C#N)=NNc1ccc(/N=N/c2ccccc2)cc1,-0.87
N#CC(C#N)=NNc1ccc(/N=N/c2ccccc2)cc1,7.33
[NH3+][C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)[O-],6.8
N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)[O-],7.8
[NH3+][C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](Cc1c[nH]c[nH+]1)C(=O)[O-],5.6
[NH3+][C@@H](Cc1c[nH]c[nH+]1)C(=O)N[C@@H](Cc1c[nH]c[nH+]1)C(=O)O,2.25
Cc1cc(Cc2cc(C)c(O)c(C)c2)c(O)c([N+](=O)[O-])c1,7.98
Cc1cc(Cc2cc(C)c(O)c(C)c2)c([O-])c([N+](=O)[O-])c1,11.07
CS(=O)(=O)c1ccc(S(=O)(=O)NCc2ccccc2)cc1,10.25
Cc1ccc(S(=O)(=O)NC(=O)OCc2ccccc2)cc1,4.21
O=C(CCNCCC(=O)c1ccccc1)c1ccccc1,8.69
CC1=C(CC(C)NCC(O)c2ccccc2)CCC1(C)C,8.84
CCCCOc1ccc(OCCCN2CCOCC2)cc1,6.24
N#Cc1ccc(O[C@H]2O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]2O)cc1,3.22
CCc1ccc(/N=N/c2ccc(N(C)C)cc2)cc1CC,2.58
CCN(CC)CCCC(C)Nc1ccnc2ccccc12,10.22
CC[NH+](CC)CCCC(C)Nc1ccnc2ccccc12,8.81
Nc1ccc(S(=O)(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1,7.85
Nc1ccc(P(=O)(Nc2nccs2)OCC(F)(F)F)cc1,8.7
COc1cc(OC)nc(NS(=O)(=O)c2ccc(O)cc2)n1,7.29
COc1cc(OC)nc([N-]S(=O)(=O)c2ccc(O)cc2)n1,9.05
CC[C@]12CCCN3CCc4c(n(c5ccccc45)CC1)[C@@H]32,6.9
c1ccc2c(c1)[nH]c1c2cc[n+]2cc3c(cc12)CCCC3,10.6
COc1ccc2c3c1O[C@H]1CCC[C@H]4[C@@H](C2)N(C)CC[C@]314,8.83
COc1ccc2c3c1O[C@H]1CCC[C@H]4[C@H](NCC[C@]314)[C@H]2O,8.72
COc1ccc2c3c1O[C@H]1CCC[C@H]4[C@H](NCC[C@]314)[C@@H]2O,9.17
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,7.97
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)CC[C@H]3[C@H]1C5,8.94
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,9.85
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,7.96
C/C(=C\c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)C(=O)[O-],11.5
CSS/C(CCO)=C(/C)N(C=O)Cc1cnc(C)nc1N,5.59
CC/C=C/Cc1nc(C(=O)[O-])cn1[C@H](C(=O)[O-])C(C)(C)S,10.2
CC/C=C/Cc1nc(C(=O)[O-])cn1[C@H](C(=O)[O-])C(C)(C)S,6.4
O=C(O)C[NH+](CCNS(=O)(=O)c1ccccc1)CC(=O)O,2.1
O=C([O-])C[NH+](CCNS(=O)(=O)c1ccccc1)CC(=O)[O-],7.82
NNC(=O)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,9.14
Nc1nc(N(CCO)CCO)nc(N(CCO)CCO)n1,5.15
OCCCNc1nc(NCCCO)nc(NCCCO)n1,5.48
CCCCCCCN(CCCCCCC)c1ccccc1,3.33
C=C/C(C)=C/[C@@H](C)C(=O)C[C@@H](O)CC1CC(=O)NC(=O)C1,11.2
C[C@@H](O)[C@H](CCC=O)O[C@H]1O[C@H](C)[C@@H](N(C)C)[C@H](O)[C@H]1O,7.0
CC(C)(C)OC(=O)NS(=O)(=O)c1ccc(S(C)(=O)=O)cc1,3.76
O=C(C1=C(O)C(=O)c2ccccc2C1=O)c1ccccc1,2.17
O=C1C(O)=C(/C=C/c2ccccc2)C(=O)c2ccccc21,4.44
CC1(C)C=CC(C)(c2cc3ccc(=O)oc3cc2O)CC1,8.12
COc1cc(S(C)=O)ccc1-c1nc2ncc(N)cc2[nH]1,3.9
c1ccc(-c2ccc(NCCN3CCOCC3)nn2)cc1,6.74
c1ccc(-c2ccc(NCC[NH+]3CCOCC3)nn2)cc1,3.74
Cc1nn(C)c2c1C(c1ccccc1F)=NCC(=O)N2C,4.69
CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,7.81
Cc1nc(-c2ccccc2SCc2ccccc2)[nH]c1C,7.0
C[NH+]1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,2.43
O=[N+]([O-])c1cc(CN2CCOCC2)c([O-])c2ccccc12,7.98
O=[N+]([O-])c1cc(C[NH+]2CCOCC2)c(O)c2ccccc12,3.0
Cc1cc(-c2ccccc2)n(-c2ccc(C(=O)O)cc2)n1,1.59
CCCc1c(-c2ccccc2)nn(-c2ccccc2)c1O,7.0
Cc1ccc2c(c1)ncn2[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O,4.32
O=C([O-])c1ccccc1-n1nc(O)cc1-c1ccccc1,12.5
O=[N+]([O-])c1cc(CN2CCCCC2)c([O-])c2ccccc12,10.73
c1ccc(C(CCN2CCCCC2)c2ccccc2)cc1,8.96
CC(C=C(c1cccs1)c1cccs1)N1CCCCCC1,7.96
CC1CCCN(C(C)C=C(c2cccs2)c2cccs2)C1,8.28
CC1CCN(C(C)C=C(c2cccs2)c2cccs2)CC1,8.2
CC(C=C(c1cccs1)c1cccs1)N1CCCCC1C,7.46
c1ccc(C(CCN2CCOCC2)c2ccccc2)cc1,7.25
CCOC(=O)c1cnc2cc3c(cc2c1OCC)OCO3,4.09
CN1[C@@H]2CC[C@H]1C[C@H](OC(=O)[C@H](CO)c1ccccc1)C2,9.66
COc1ccc(-c2cnc(-c3ccc(OC)cc3)o2)cc1,1.41
CN(C)c1ncnc2c1ncn2[C@H]1O[C@@H](CO)[C@H](O)[C@@H]1O,3.65
CSc1nc(N)c2c(ncn2[C@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,3.1
COc1ccc(-c2nc3nnc(SC)nc3[nH]2)c(OC)c1,7.69
COc1nc(N)c2ncn([C@H]3O[C@@H](CO)[C@H](O)[C@@H]3O)c2n1,3.2
Cc1cc(O)nn1-c1ccccc1C(=O)N1CCCCC1,12.4
CCCNc1c2ccccc2nc2cccc([N+](=O)[O-])c12,7.2
CCc1c(-c2ccccc2)nn(C2CCN(C)CC2)c1[O-],9.15
CCc1c(-c2ccccc2)nn(C2CC[NH+](C)CC2)c1O,5.9
CCOc1ccc2nc3cc([N+](=O)[O-])ccc3c(N)c2c1,7.5
O=[N+]([O-])c1cccc2nc3ccccc3c(NCCO)c12,7.2
CCCCCCCCCCCCCCCCCCN(CC(O)CC)CC(O)CC,5.6
O=[N+]([O-])c1ccc([O-])c(CN2CCOCCOCCOCCOCCOCC2)c1,9.59
O=[N+]([O-])c1ccc(O)c(C[NH+]2CCOCCOCCOCCOCCOCC2)c1,5.77
CC(C)S(=O)(=O)n1c(N)nc2ccc(/C(=C/C(N)=O)c3cc(F)ccc3F)cc21,3.4
O=C(Cc1ccccc1Nc1c(Cl)cccc1Cl)OCCCCN1CCOCC1,8.4
CCN(CC)CCCCCCNc1c2ccc(Cl)cc2nc2ccc(OC)cc12,10.35
CC[NH+](CC)CCCCCCNc1c2ccc(Cl)cc2nc2ccc(OC)cc12,8.12
CC[NH+](CC)CCCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,7.74
Cc1cc(C)c(C(C(=O)O)c2ccccc2)c(C)c1,4.0
CC(O)C(C(=O)O)c1ccc(-c2ccccc2)cc1,4.3
CC(O)C(C(=O)O)c1ccc(C2CCCCC2)cc1,4.21
Cc1cc(C(CC(=O)O)c2ccccc2)ccc1O,4.67
O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,4.46
CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,4.2
C[NH+](C)CCNc1ccnc2cccc([N+](=O)[O-])c12,5.77
Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,7.44
Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,2.35
Cc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1C,6.0
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(C)n1,7.49
Cc1cc(C)nc(NS(=O)(=O)c2ccc([NH3+])cc2)n1,-0.89
CC(=O)N(c1ccccc1)c1nnc(S(N)(=O)=O)s1,7.32
C(=C/C=N/c1ccccc1)\C=C\Nc1ccccc1,8.52
C/C(=C\C(C)=N\c1ccccc1)Nc1ccccc1,7.22
CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,9.16
O=C(CCN1CCOCC1)c1cccc([N+](=O)[O-])c1,6.5
N[C@H]1CCCC[C@H]1C(=O)Oc1ccc([N+](=O)[O-])cc1,8.42
N[C@H]1CCCC[C@@H]1C(=O)Oc1ccc([N+](=O)[O-])cc1,8.57
O=[N+]([O-])c1ccc(NS(=O)(=O)c2ccccc2)cc1,6.63
O=[N+]([O-])c1ccc(S(=O)(=O)Nc2ccccc2)cc1,7.41
O=[N+]([O-])c1cccc(S(=O)(=O)Nc2ccccc2)c1,7.5
O=[N+]([O-])c1cccc(NS(=O)(=O)c2ccccc2)c1,6.91
O=C(NCCCN1CCOCC1)c1ccc(Cl)cc1,6.81
N#Cc1ccc(S(=O)(=O)NCc2ccccc2)cc1,10.35
N#CC(c1ccc(Cl)cc1)c1ccc([N+](=O)[O-])cc1,10.7
CCCCCCCc1c(-c2ccccc2)n[nH]c1O,9.2
OC[C@H](O)[C@H](O)[C@@H](O)[C@H](O)c1nc2ccccc2[nH]1,5.28
CCOC(=O)c1c[nH+]c2cc([N+](=O)[O-])ccc2c1O,4.1
CCOC(=O)c1cnc2cc([N+](=O)[O-])ccc2c1[O-],9.32
CCOC(=O)c1cnc2ccc([N+](=O)[O-])cc2c1[O-],8.0
CCOC(=O)c1cnc2c([N+](=O)[O-])cccc2c1[O-],8.9
O=C(Nc1ccccc1)ONC(=O)c1ccccc1,6.4
NS(=O)(=O)c1ccc(/N=C/c2ccccc2O)cc1,6.63
O=[PH](O)C([NH2+]Cc1ccc[nH+]c1)c1ccccc1O,2.35
O=[PH]([O-])C([NH2+]Cc1cccnc1)c1ccccc1O,3.25
O=[PH](O)C([NH2+]Cc1cc[nH+]cc1)c1ccccc1O,2.35
O=[PH]([O-])C([NH2+]Cc1ccncc1)c1ccccc1O,3.25
O=[PH](O)C([NH2+]Cc1cccc[nH+]1)c1ccccc1O,2.4
O=[PH]([O-])C([NH2+]Cc1ccccn1)c1ccccc1O,3.25
O=[PH]([O-])C(NCc1cccnc1)c1ccccc1O,8.05
O=[PH]([O-])C(NCc1cccnc1)c1ccccc1O,11.98
O=[PH]([O-])C(NCc1ccncc1)c1ccccc1O,8.05
O=[PH]([O-])C(NCc1ccncc1)c1ccccc1O,11.95
O=[PH]([O-])C(NCc1ccccn1)c1ccccc1O,8.08
O=[PH]([O-])C(NCc1ccccn1)c1ccccc1O,12.01
NS(=O)(=O)c1ccc(/N=C/c2ccccc2[O-])cc1,11.71
CN/C=N/c1cccc(-c2csc(N=C(N)N)n2)c1,8.29
CN/C=[NH+]/c1cccc(-c2csc(N=C(N)N)n2)c1,6.29
C[C@@H](C=C(c1ccccc1)c1ccccc1)N(C)C,9.26
CCN(CC)C(C)C=C(c1cccs1)c1cccs1,8.9
Cc1ccc(O)cc1Cc1cc([N+](=O)[O-])ccc1O,7.03
Cc1ccc(O)c(Cc2cc([N+](=O)[O-])ccc2O)c1,6.34
Cc1ccc(O)cc1Cc1cc([N+](=O)[O-])ccc1[O-],10.35
Cc1ccc(O)c(Cc2cc([N+](=O)[O-])ccc2[O-])c1,11.46
O=C(O)c1cc([N+](=O)[O-])ccc1Sc1ccccc1,3.22
O=C([O-])c1ccc(NS(=O)(=O)c2ccccc2)cc1,7.75
CCC(=O)O[C@@]1(c2ccccc2)CCN(C)C[C@H]1C,8.66
O=C(O)c1ccccc1/N=C/C=C/c1ccccc1,6.12
CC(C)NCC(O)COc1cccc2ccccc12,9.46
CC1=C/C(=N\c2ccc(O)cc2)C(C(C)C)=CC1=O,8.85
Cc1cc(Nc2ccc(O)cc2)c(C(C)C)cc1O,9.85
CC1=CC(=O)C(C(C)C)=C/C1=N/c1ccc(O)cc1,8.8
Cc1cc(O)c(C(C)C)cc1Nc1ccc(O)cc1,9.85
CCCC(=O)C1(c2cccc(O)c2)CCN(C)CC1,8.62
CCOC(=O)C1(c2ccccc2)CCN(CC)CC1,9.03
CN(C)Cc1cc(OCc2ccccc2)ccc1O,11.48
CN(C)Cc1cc(C(=O)c2ccccc2)ccc1[O-],10.23
Cc1cc(Nc2ccc([O-])cc2)c(C(C)C)cc1O,10.74
Cc1cc(O)c(C(C)C)cc1Nc1ccc([O-])cc1,10.82
COc1ccc(NC(=S)c2ccc(OC)cc2)cc1,11.85
C=CC(CC(C)(C)C)c1ccc2cccnc2c1O,9.8
C=CC(CC(C)(C)C)c1ccc2cccnc2c1O,4.94
CN(C)CCOC(c1ccccc1)c1ccccc1,8.88
CC(C)N[C@H](c1ccccc1)[C@H](O)c1ccccc1,11.79
COc1ccc(C(=S)Nc2ccc(Cl)c(Cl)c2)cc1,10.14
COc1ccc(S(=O)(=O)NCc2ccccc2)cc1,11.53
CC(=O)c1ccc(NS(=O)(=O)c2ccccc2)cc1,6.94
Cn1ncc2c(NC(C)(C)CC(C)(C)C)ncnc21,3.96
CCCC1N=C(N)N=C(Nc2ccc(SC)cc2)N1,10.6
CC(=O)c1cc(F)cc(NC(=O)c2nnn[nH]2)c1O,8.69
CC(=O)c1cc(F)cc(NC(=O)c2nnn[nH]2)c1O,2.36
CC(=O)c1cc(F)cc(C(=O)Nc2nnn[nH]2)c1O,7.1
CC(=O)c1cc(F)cc(C(=O)Nc2nnn[nH]2)c1O,4.2
Cc1ccc(/N=N/c2ccc(N(C)C)cc2)cc1C,2.37
CCc1cccc(/N=N/c2ccc(N(C)C)cc2)c1,2.16
CCN(CC)CCCNc1ccnc2ccccc12,10.0
CC[NH+](CC)CCCNc1ccnc2ccccc12,8.65
O=C([O-])CN(CC(=O)[O-])Cc1nc2ccccc2[nH]1,6.87
O=C([O-])C[NH+](CC(=O)[O-])Cc1nc2ccccc2[nH]1,3.95
COP(=O)(Nc1nccs1)c1ccc([N+](=O)[O-])cc1,8.6
CN(C)Cc1cc(/N=N/c2ccccc2)ccc1[O-],10.23
N#CC1C=CN(Cc2cccc(F)c2)C=C1C(N)=O,0.68
Nc1ccccc1NC(=O)c1ccc([N+](=O)[O-])cc1,3.01
CC(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,5.87
CC(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,14.4
Cc1cc(C)nc(NS(=O)(=O)c2ccc(O)cc2)n1,7.52
Cc1cccc(NS(=O)(=O)c2ccc(N)cc2)[n+]1[O-],5.9
Cc1cc(C)nc([N-]S(=O)(=O)c2ccc(O)cc2)n1,9.16
C[N+](C)(C)CCC[N+](C)(C)CCCNC(=O)/C=N/O,8.31
CCCCCCCCCCCCCCCCCCN,10.6
CCCCCCCCCCN(CCO)CC(O)CC,7.2
CCCCCCCCN(CC(O)CC)CC(O)CC,7.5
CCCCCCCCCCN(CC(C)O)CC(C)O,7.6
C[NH+](C)CCCCCCCCCCNC(=O)/C=N/O,9.02
CN(C)CCCCCCCCCCNC(=O)/C=N/[O-],10.57
NC(=O)CC[C@H](N)C(=O)N[C@@H](CCC(=O)O)C(=O)O,4.38
NC(=O)CC[C@H](N)C(=O)N[C@@H](CCC(=O)O)C(=O)O,7.62
NC(=O)CC[C@H](N)C(=O)N[C@@H](CCC(=O)O)C(=O)O,3.14
Nc1ccc2cc3ccc4ccccc4c3nc2c1,6.72
Nc1ccc2cc3c(ccc4ccccc43)nc2c1,7.42
CN1C[C@H](CO)C[C@H]2c3cccc4[nH]cc(c34)C[C@@H]21,8.84
CN1C[C@@H](CO)C[C@H]2c3cccc4[nH]cc(c34)C[C@@H]21,8.3
c1ccc([C@@H]2CN3CCC[C@@H]3c3ccccc32)cc1,9.12
Cc1c(N)ccc2c1-c1c(ccc3ccccc13)C2,4.49
C[C@H]1C[C@@]23[C@@H]4CCCN2CCC[C@H]3[C@@H](O)C[C@H]4C1=O,9.13
CN1CCCC1c1cncc2[nH]c3ccccc3c12,8.02
C[NH+]1CCCC1c1cncc2[nH]c3ccccc3c12,5.17
O=C1C(O)=C(c2ccccc2)C(=O)c2ccccc21,4.35
C(=C\c1nnnn1-c1ccccc1)\c1ccccc1,-2.81
C(=C/c1nnnn1-c1ccccc1)\c1ccccc1,-2.3
Cc1cc2nc3ccc(N(C)C)cc3nc2cc1N,7.18
Cc1cc2nc3ccc(N(C)C)cc3nc2cc1N,14.68
C[NH+](C)Cc1cnc2ccc(-c3ccccc3)nn12,2.99
Cc1cc2nc3ccc(N(C)C)cc3[nH+]c2cc1N,0.2
Cc1nc2c(n1C)C(=O)c1[nH]c(=O)[nH]c(=O)c1C2=O,5.82
OC[C@@H]1O[C@H](n2cnc3c([S-])ncnc32)[C@@H](O)[C@H]1O,7.63
COc1ccc(-c2nc3ncncc3[nH]2)c(OC)c1,3.09
COc1ccc(-c2nc3ncncc3[nH]2)c(OC)c1,9.92
COc1cc(S(C)=O)ccc1-c1nc2[nH]ncc2[nH]1,3.8
COc1cc(S(C)=O)ccc1-c1nc2[nH]ncc2[nH]1,12.02
Nc1ccc2nc(/C=C/c3ccccc3)ccc2c1,5.5
Nc1cc(/C=C/c2ccccc2)nc2ccccc12,9.3
Cc1ccc2c(c1)ncn2[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O,4.17
COc1ccc(-c2cc3cnccc3[nH]2)c(OC)c1,8.49
COc1ccc(-c2cc3ccncc3[nH]2)c(OC)c1,8.29
